Date,Store,Category,Region,Sales
2022-12-05,Store_3,Electronics,East,420.26738692717277
2022-12-06,Store_3,Home & Furniture,South,390.05660882287077
2022-12-06,Store_3,Electronics,North,367.5823407169165
2022-12-06,Store_1,Electronics,East,394.8427620689818
2022-12-06,Store_2,Home & Furniture,East,429.00307355393625
2022-12-07,Store_2,Grocery,East,328.0593447188917
2022-12-07,Store_1,Electronics,North,310.6325921811126
2022-12-08,Store_3,Clothing,South,508.05745789449753
2022-12-08,Store_1,Grocery,North,251.64604844904017
2022-12-09,Store_3,Grocery,North,400.11621055400934
2022-12-09,Store_3,Grocery,North,490.28900894831816
2022-12-09,Store_1,Home & Furniture,South,463.94565756678173
2022-12-10,Store_3,Electronics,North,461.7005707160633
2022-12-10,Store_1,Grocery,West,622.4791213406664
2022-12-10,Store_2,Grocery,South,600.760197214129
2022-12-10,Store_2,Clothing,West,343.66636081626456
2022-12-11,Store_3,Grocery,South,619.5466584929471
2022-12-11,Store_2,Electronics,South,481.1597929376167
2022-12-11,Store_3,Grocery,East,532.3031734356358
2022-12-12,Store_2,Clothing,South,370.51727643971736
2022-12-12,Store_3,Electronics,North,363.8171797873488
2022-12-12,Store_3,Clothing,South,308.8674026824903
2022-12-12,Store_3,Grocery,North,285.3521168504034
2022-12-13,Store_2,Electronics,South,228.1559359473919
2022-12-13,Store_1,Home & Furniture,East,439.285795596515
2022-12-14,Store_1,Electronics,East,438.92740187891457
2022-12-14,Store_2,Electronics,East,596.8186455140426
2022-12-15,Store_3,Grocery,North,514.2844578257121
2022-12-15,Store_3,Electronics,North,426.83872289658586
2022-12-16,Store_3,Electronics,East,531.1449084568807
2022-12-16,Store_3,Electronics,North,474.5475158167101
2022-12-17,Store_1,Grocery,West,473.91922227870725
2022-12-17,Store_1,Home & Furniture,West,675.1217163138516
2022-12-17,Store_1,Clothing,West,626.6440499895667
2022-12-17,Store_3,Grocery,North,628.4176371879175
2022-12-18,Store_2,Electronics,North,455.0986983806449
2022-12-18,Store_3,Clothing,East,571.1904203297684
2022-12-18,Store_2,Clothing,West,573.1036016414039
2022-12-18,Store_2,Home & Furniture,West,519.6880711773894
2022-12-19,Store_3,Home & Furniture,West,351.92637453642635
2022-12-19,Store_1,Electronics,North,452.00320812522426
2022-12-19,Store_2,Clothing,West,521.9023021849897
2022-12-20,Store_3,Grocery,North,229.26086266775343
2022-12-20,Store_2,Home & Furniture,West,402.29023362433196
2022-12-21,Store_3,Grocery,West,458.25237842102865
2022-12-21,Store_2,Clothing,East,606.6764856270798
2022-12-21,Store_3,Grocery,East,443.113647469481
2022-12-21,Store_1,Home & Furniture,East,491.000243073893
2022-12-22,Store_1,Home & Furniture,East,493.5885743037962
2022-12-22,Store_1,Grocery,South,477.45334259905576
2022-12-22,Store_1,Home & Furniture,North,422.81403203136347
2022-12-23,Store_1,Clothing,North,479.2503758116958
2022-12-23,Store_3,Home & Furniture,West,585.3809771936272
2022-12-23,Store_1,Clothing,West,414.893071830791
2022-12-24,Store_1,Grocery,North,673.7443637147225
2022-12-24,Store_1,Home & Furniture,South,685.2299402632877
2022-12-24,Store_2,Electronics,North,466.2602939129672
2022-12-25,Store_1,Electronics,East,540.7085227662832
2022-12-25,Store_2,Home & Furniture,West,733.5181820342272
2022-12-25,Store_1,Clothing,South,492.6386026323062
2022-12-26,Store_2,Home & Furniture,South,511.0572192923408
2022-12-26,Store_1,Grocery,South,373.0170722285582
2022-12-26,Store_2,Home & Furniture,East,485.2906320734992
2022-12-27,Store_1,Home & Furniture,South,531.494481013087
2022-12-27,Store_2,Electronics,East,481.3810018086964
2022-12-27,Store_1,Electronics,South,591.8283682927743
2022-12-28,Store_1,Grocery,South,547.8493261071915
2022-12-28,Store_2,Grocery,East,526.732569923279
2022-12-29,Store_3,Clothing,West,383.7446531586312
2022-12-29,Store_2,Electronics,West,521.1068872846298
2022-12-30,Store_1,Electronics,East,494.32888433864616
2022-12-30,Store_3,Clothing,North,451.6287659657798
2022-12-31,Store_2,Home & Furniture,South,487.37627272407593
2022-12-31,Store_3,Electronics,East,508.78646394809454
2022-12-31,Store_1,Grocery,South,616.4532624533946
2023-01-01,Store_1,Home & Furniture,South,731.8386415500395
2023-01-01,Store_3,Home & Furniture,West,715.830114994231
2023-01-01,Store_1,Grocery,East,775.2609464933832
2023-01-02,Store_3,Clothing,East,441.9837527935738
2023-01-02,Store_1,Clothing,West,499.0973768315345
2023-01-03,Store_3,Electronics,East,470.02076671633586
2023-01-03,Store_1,Clothing,South,495.05854100830317
2023-01-03,Store_2,Clothing,South,507.37356853714755
2023-01-03,Store_3,Clothing,West,529.4910439025842
2023-01-04,Store_2,Clothing,East,552.4932148751002
2023-01-04,Store_2,Clothing,North,591.1013223691797
2023-01-04,Store_1,Electronics,East,540.2063567704988
2023-01-04,Store_1,Clothing,North,584.4998698223687
2023-01-05,Store_3,Home & Furniture,East,610.7770359545734
2023-01-05,Store_1,Clothing,East,500.67448093334156
2023-01-05,Store_1,Clothing,North,562.0314716518842
2023-01-05,Store_1,Grocery,East,567.2336010939722
2023-01-06,Store_1,Grocery,East,591.4388581286062
2023-01-06,Store_3,Clothing,North,435.9077325249589
2023-01-06,Store_1,Clothing,North,639.1534116864948
2023-01-06,Store_2,Grocery,South,534.8426533238774
2023-01-07,Store_1,Home & Furniture,East,686.8780809379167
2023-01-07,Store_2,Grocery,South,555.8300707622948
2023-01-07,Store_3,Electronics,North,720.0973916916107
2023-01-07,Store_2,Home & Furniture,South,662.6225168768351
2023-01-08,Store_3,Home & Furniture,West,553.8190031815777
2023-01-08,Store_2,Home & Furniture,South,808.846423626104
2023-01-08,Store_2,Clothing,West,716.8690353764915
2023-01-09,Store_3,Home & Furniture,South,466.26693201528707
2023-01-09,Store_2,Clothing,East,518.941348183747
2023-01-09,Store_3,Electronics,East,566.2038438599548
2023-01-09,Store_3,Electronics,East,530.9787108681749
2023-01-10,Store_3,Clothing,North,557.3509433008943
2023-01-10,Store_2,Grocery,West,540.2407302700531
2023-01-10,Store_1,Electronics,West,468.6488912285988
2023-01-10,Store_2,Grocery,North,379.39738505939647
2023-01-11,Store_3,Home & Furniture,South,652.4026915163331
2023-01-11,Store_2,Clothing,West,558.2157941621385
2023-01-11,Store_3,Electronics,South,528.7171555012168
2023-01-11,Store_1,Home & Furniture,West,475.96394849942885
2023-01-12,Store_1,Grocery,West,492.0053283035152
2023-01-12,Store_2,Clothing,West,625.1725045549722
2023-01-12,Store_1,Grocery,South,650.5612837674739
2023-01-12,Store_3,Grocery,West,449.93551012975433
2023-01-13,Store_3,Clothing,West,541.869168970851
2023-01-13,Store_2,Home & Furniture,South,476.5100118655679
2023-01-13,Store_2,Home & Furniture,East,563.2977315896277
2023-01-14,Store_3,Electronics,North,601.5010480375394
2023-01-14,Store_1,Clothing,South,515.9351596111059
2023-01-14,Store_1,Home & Furniture,South,671.0995248434224
2023-01-15,Store_2,Clothing,West,660.2331426147368
2023-01-15,Store_1,Clothing,South,602.8264073649285
2023-01-16,Store_2,Clothing,North,675.736660877211
2023-01-16,Store_2,Electronics,West,583.018699400503
2023-01-16,Store_2,Clothing,West,614.1455090325059
2023-01-16,Store_3,Electronics,East,710.9050917618972
2023-01-17,Store_3,Electronics,West,587.5749815946946
2023-01-17,Store_2,Home & Furniture,North,500.99368015639857
2023-01-17,Store_2,Grocery,East,696.0256680216844
2023-01-18,Store_3,Home & Furniture,North,566.9265844578856
2023-01-18,Store_3,Grocery,West,490.7226390373885
2023-01-18,Store_1,Grocery,East,637.9407744956881
2023-01-19,Store_2,Home & Furniture,North,599.6128128500753
2023-01-19,Store_2,Home & Furniture,East,529.8230942267115
2023-01-19,Store_2,Home & Furniture,East,475.86490889347124
2023-01-19,Store_2,Clothing,West,581.8972464995823
2023-01-20,Store_1,Clothing,North,666.5636151705372
2023-01-20,Store_2,Home & Furniture,North,497.34517235797847
2023-01-20,Store_3,Grocery,West,765.8557334156155
2023-01-20,Store_1,Electronics,East,748.8789955266805
2023-01-21,Store_1,Electronics,South,797.5767947458312
2023-01-21,Store_1,Electronics,East,869.7697640247189
2023-01-21,Store_2,Clothing,North,675.7816790153362
2023-01-22,Store_2,Home & Furniture,West,649.623249318052
2023-01-22,Store_3,Grocery,South,823.3122728067265
2023-01-22,Store_2,Clothing,North,850.0053122085027
2023-01-22,Store_2,Electronics,South,783.5410046447508
2023-01-23,Store_2,Electronics,East,590.6291821363376
2023-01-23,Store_3,Electronics,West,588.4332524557184
2023-01-23,Store_2,Home & Furniture,East,406.68736286414537
2023-01-24,Store_2,Clothing,North,413.5685626813075
2023-01-24,Store_3,Clothing,South,718.2733298220833
2023-01-25,Store_1,Grocery,North,549.1711013459944
2023-01-25,Store_1,Home & Furniture,West,419.68394558463933
2023-01-26,Store_2,Grocery,East,553.2595661192659
2023-01-26,Store_3,Clothing,East,496.1495713868576
2023-01-26,Store_2,Electronics,North,494.0322397230679
2023-01-26,Store_1,Home & Furniture,East,635.0259623466678
2023-01-27,Store_1,Home & Furniture,East,474.88864100010716
2023-01-27,Store_2,Home & Furniture,North,505.05924297410365
2023-01-27,Store_1,Electronics,East,540.4275330914483
2023-01-28,Store_3,Home & Furniture,East,599.8327373893155
2023-01-28,Store_2,Clothing,West,896.2019232686291
2023-01-28,Store_2,Home & Furniture,South,947.6170790597062
2023-01-29,Store_3,Home & Furniture,South,681.9897522943593
2023-01-29,Store_1,Home & Furniture,South,873.8220564868312
2023-01-29,Store_3,Home & Furniture,South,877.5616988820823
2023-01-30,Store_2,Home & Furniture,East,681.8253224132073
2023-01-30,Store_1,Grocery,South,564.4751096462286
2023-01-30,Store_1,Clothing,West,533.1176625989483
2023-01-30,Store_2,Home & Furniture,East,561.2804021695661
2023-01-31,Store_3,Home & Furniture,West,509.35860935979167
2023-01-31,Store_2,Electronics,North,514.102116529682
2023-02-01,Store_2,Clothing,South,628.5544691984144
2023-02-01,Store_2,Clothing,East,625.8269472311448
2023-02-01,Store_1,Clothing,South,662.6990792869649
2023-02-01,Store_2,Clothing,South,693.2311360482959
2023-02-02,Store_3,Grocery,West,598.4763005178714
2023-02-02,Store_3,Home & Furniture,North,543.1526024335592
2023-02-02,Store_2,Electronics,South,688.5719511803424
2023-02-02,Store_1,Home & Furniture,North,565.2828176625387
2023-02-03,Store_1,Grocery,North,525.9624512127037
2023-02-03,Store_3,Grocery,South,464.8387985896426
2023-02-03,Store_2,Home & Furniture,East,632.0916513048377
2023-02-04,Store_2,Electronics,South,917.1537225278803
2023-02-04,Store_1,Clothing,West,986.8480273728442
2023-02-04,Store_3,Grocery,West,702.4541615744022
2023-02-05,Store_3,Home & Furniture,South,820.608714920881
2023-02-05,Store_3,Clothing,North,870.1383360741127
2023-02-05,Store_1,Grocery,North,810.4688446826308
2023-02-05,Store_3,Electronics,South,779.27207518584
2023-02-06,Store_1,Electronics,East,567.7029808715537
2023-02-06,Store_3,Grocery,East,740.2568618124385
2023-02-07,Store_2,Electronics,East,669.8648396544239
2023-02-07,Store_1,Grocery,West,653.103187180304
2023-02-07,Store_2,Grocery,North,748.9356415882123
2023-02-07,Store_3,Home & Furniture,North,575.7316159323149
2023-02-08,Store_3,Grocery,West,590.820272801268
2023-02-08,Store_1,Clothing,South,626.8065848959536
2023-02-09,Store_2,Electronics,East,642.8486068082195
2023-02-09,Store_1,Home & Furniture,West,619.5955650789018
2023-02-09,Store_2,Clothing,North,733.1501919814107
2023-02-10,Store_2,Electronics,West,534.9815161254667
2023-02-10,Store_2,Electronics,South,645.5120202561866
2023-02-11,Store_1,Clothing,South,764.2457885564079
2023-02-11,Store_1,Clothing,North,686.6852739520922
2023-02-11,Store_3,Home & Furniture,South,627.5718639746688
2023-02-11,Store_1,Grocery,South,781.6188401239594
2023-02-12,Store_3,Electronics,South,1016.369502505944
2023-02-12,Store_2,Grocery,East,676.5019725822082
2023-02-13,Store_2,Grocery,North,642.1292911719012
2023-02-13,Store_3,Home & Furniture,West,673.1603535089492
2023-02-13,Store_3,Clothing,West,658.744374547399
2023-02-14,Store_1,Clothing,East,567.3310127397167
2023-02-14,Store_2,Home & Furniture,West,698.8718680457853
2023-02-14,Store_1,Electronics,North,552.5627698400727
2023-02-14,Store_2,Grocery,West,767.5755447219739
2023-02-15,Store_1,Home & Furniture,East,613.7922393956327
2023-02-15,Store_3,Home & Furniture,West,546.1593623702678
2023-02-15,Store_2,Home & Furniture,North,610.6768675158538
2023-02-16,Store_3,Clothing,East,523.5711829247211
2023-02-16,Store_1,Clothing,North,670.4562645663216
2023-02-16,Store_1,Electronics,West,464.23822305974693
2023-02-17,Store_2,Grocery,South,594.0279287227685
2023-02-17,Store_1,Clothing,West,806.2718104598017
2023-02-17,Store_2,Clothing,South,675.1588049844537
2023-02-17,Store_2,Home & Furniture,South,665.805360941049
2023-02-18,Store_2,Home & Furniture,West,818.3657665213616
2023-02-18,Store_2,Grocery,East,844.5050364324611
2023-02-19,Store_1,Electronics,South,1011.3530021721004
2023-02-19,Store_3,Clothing,East,658.0896707641622
2023-02-19,Store_2,Clothing,East,926.1695889347798
2023-02-20,Store_1,Electronics,East,568.640190185032
2023-02-20,Store_1,Home & Furniture,South,749.3366345747991
2023-02-21,Store_2,Home & Furniture,East,570.3106260355568
2023-02-21,Store_3,Electronics,East,642.1968268722434
2023-02-21,Store_2,Electronics,East,641.801611783336
2023-02-22,Store_1,Clothing,South,549.0493109339226
2023-02-22,Store_3,Home & Furniture,West,554.7378078506636
2023-02-23,Store_2,Electronics,West,706.0634425289893
2023-02-23,Store_3,Electronics,South,675.2165690331475
2023-02-23,Store_2,Grocery,North,575.8649769689446
2023-02-23,Store_3,Electronics,North,574.3399470848065
2023-02-24,Store_3,Home & Furniture,West,764.9197031051999
2023-02-24,Store_3,Electronics,North,623.6228930937492
2023-02-24,Store_2,Electronics,East,613.3344584290866
2023-02-25,Store_2,Home & Furniture,North,769.4751435496496
2023-02-25,Store_2,Grocery,South,762.9006418723994
2023-02-25,Store_3,Grocery,East,823.2217215202693
2023-02-25,Store_1,Clothing,South,719.1294496966921
2023-02-26,Store_3,Home & Furniture,South,794.2014151240606
2023-02-26,Store_1,Home & Furniture,East,974.798355887074
2023-02-26,Store_3,Clothing,East,1118.7353723443741
2023-02-27,Store_2,Clothing,West,772.1487364977431
2023-02-27,Store_3,Electronics,East,653.4306385266983
2023-02-27,Store_1,Electronics,West,601.342609975504
2023-02-27,Store_2,Home & Furniture,West,638.4470395611713
2023-02-28,Store_1,Clothing,West,652.6491760434344
2023-02-28,Store_2,Grocery,East,589.355362732703
2023-02-28,Store_1,Home & Furniture,West,592.1297474262058
2023-03-01,Store_3,Grocery,West,517.1794186530766
2023-03-01,Store_3,Electronics,South,617.7142974919664
2023-03-02,Store_1,Home & Furniture,North,722.1666365038548
2023-03-02,Store_2,Clothing,West,730.6367858158117
2023-03-03,Store_1,Grocery,West,811.0257735355472
2023-03-03,Store_2,Electronics,East,605.9726268551583
2023-03-03,Store_2,Grocery,North,599.518656173106
2023-03-04,Store_3,Home & Furniture,North,943.1151565205112
2023-03-04,Store_2,Home & Furniture,East,831.0668506170483
2023-03-04,Store_3,Electronics,West,731.3301090589844
2023-03-05,Store_1,Home & Furniture,East,782.6950799828694
2023-03-05,Store_2,Clothing,North,893.3820982983292
2023-03-06,Store_2,Electronics,South,584.1830822163437
2023-03-06,Store_1,Grocery,East,751.4219890815775
2023-03-06,Store_1,Electronics,North,728.344070011909
2023-03-07,Store_3,Clothing,North,770.637426351018
2023-03-07,Store_2,Grocery,South,652.0565492879609
2023-03-07,Store_1,Home & Furniture,West,801.224885859889
2023-03-07,Store_3,Clothing,West,671.7163656478037
2023-03-08,Store_3,Clothing,North,685.7705692982987
2023-03-08,Store_2,Clothing,South,606.6402871779629
2023-03-09,Store_3,Grocery,East,630.0346464666444
2023-03-09,Store_2,Clothing,North,647.94578810487
2023-03-09,Store_2,Grocery,North,755.7721387150979
2023-03-10,Store_2,Home & Furniture,North,547.8726878969023
2023-03-10,Store_1,Grocery,West,831.7228153518149
2023-03-10,Store_1,Grocery,South,672.6234164747351
2023-03-11,Store_1,Grocery,West,934.9218960114281
2023-03-11,Store_2,Clothing,East,855.3150409946959
2023-03-11,Store_1,Home & Furniture,South,864.27203629985
2023-03-11,Store_1,Home & Furniture,South,930.9833761582378
2023-03-12,Store_2,Home & Furniture,North,765.9649607033319
2023-03-12,Store_2,Clothing,South,782.9939235217113
2023-03-13,Store_1,Grocery,South,842.0328044566063
2023-03-13,Store_1,Grocery,South,818.8947256093828
2023-03-13,Store_2,Electronics,South,845.210641349252
2023-03-13,Store_2,Home & Furniture,South,710.2048033682672
2023-03-14,Store_1,Home & Furniture,South,664.047098558703
2023-03-14,Store_1,Home & Furniture,North,842.3360436681244
2023-03-14,Store_1,Home & Furniture,West,709.7968531705939
2023-03-15,Store_1,Clothing,West,568.146523376361
2023-03-15,Store_3,Electronics,West,731.8177244820026
2023-03-15,Store_3,Clothing,South,627.070782579485
2023-03-16,Store_1,Electronics,East,662.1958003270132
2023-03-16,Store_3,Home & Furniture,North,534.6259203409503
2023-03-16,Store_1,Grocery,East,748.9234506558947
2023-03-17,Store_3,Home & Furniture,West,747.7588742164675
2023-03-17,Store_3,Grocery,East,667.9748981432285
2023-03-17,Store_2,Grocery,South,739.8643871212217
2023-03-18,Store_1,Clothing,West,704.1535866946726
2023-03-18,Store_2,Clothing,North,965.4910260765114
2023-03-18,Store_3,Grocery,South,1189.8784995830758
2023-03-18,Store_1,Home & Furniture,East,739.8213245474385
2023-03-19,Store_3,Home & Furniture,East,1059.6217805014453
2023-03-19,Store_3,Home & Furniture,South,820.5143829933206
2023-03-20,Store_1,Clothing,South,680.8619178433811
2023-03-20,Store_2,Electronics,West,536.5824541523118
2023-03-20,Store_2,Home & Furniture,North,674.9728535082173
2023-03-20,Store_3,Electronics,East,616.6717093985299
2023-03-21,Store_1,Clothing,West,809.74582896567
2023-03-21,Store_1,Home & Furniture,North,705.6920545425903
2023-03-22,Store_3,Electronics,North,683.1866839261289
2023-03-22,Store_2,Grocery,West,667.9777420148996
2023-03-22,Store_3,Grocery,East,730.2104463985346
2023-03-23,Store_3,Home & Furniture,East,771.1830229327555
2023-03-23,Store_3,Home & Furniture,East,637.1568061294656
2023-03-23,Store_2,Grocery,East,573.5530464745192
2023-03-23,Store_3,Grocery,South,718.1079669764916
2023-03-24,Store_2,Electronics,South,644.072551279103
2023-03-24,Store_1,Clothing,West,575.9642962561852
2023-03-24,Store_3,Home & Furniture,East,609.6954693175187
2023-03-24,Store_3,Clothing,North,708.8370597195468
2023-03-25,Store_3,Clothing,North,1013.090799565618
2023-03-25,Store_1,Grocery,North,985.8783446793706
2023-03-26,Store_3,Grocery,South,973.6873561233532
2023-03-26,Store_3,Home & Furniture,South,927.8914030049904
2023-03-27,Store_3,Clothing,North,657.6320894833457
2023-03-27,Store_2,Electronics,South,671.9111690417495
2023-03-28,Store_2,Clothing,South,705.7511569991632
2023-03-28,Store_1,Clothing,West,529.1662670684461
2023-03-29,Store_3,Grocery,West,607.4204919746533
2023-03-29,Store_1,Clothing,South,564.699536462256
2023-03-29,Store_2,Home & Furniture,South,826.3652664110808
2023-03-30,Store_3,Electronics,South,610.4276950289791
2023-03-30,Store_1,Electronics,South,647.8885453756302
2023-03-30,Store_2,Electronics,East,732.6949314660922
2023-03-31,Store_2,Home & Furniture,North,632.866248158869
2023-03-31,Store_3,Grocery,South,659.6691703305883
2023-04-01,Store_1,Clothing,West,897.3797632833395
2023-04-01,Store_1,Home & Furniture,East,867.6123902336798
2023-04-02,Store_2,Electronics,South,1116.8102057373446
2023-04-02,Store_1,Home & Furniture,East,944.7266708117515
2023-04-02,Store_1,Electronics,East,886.9227189303289
2023-04-03,Store_2,Home & Furniture,East,607.9595273202016
2023-04-03,Store_2,Clothing,South,585.2741264826303
2023-04-03,Store_2,Home & Furniture,South,700.863515129484
2023-04-04,Store_1,Clothing,South,715.41448164127
2023-04-04,Store_2,Clothing,South,691.8683270178623
2023-04-04,Store_2,Clothing,North,744.5421080378441
2023-04-05,Store_3,Grocery,North,634.5010042237795
2023-04-05,Store_2,Clothing,East,731.4790468628574
2023-04-05,Store_1,Grocery,North,660.4442935331509
2023-04-06,Store_1,Clothing,South,728.1729975463938
2023-04-06,Store_3,Electronics,West,581.4928693314936
2023-04-06,Store_3,Grocery,West,709.8633457043768
2023-04-06,Store_2,Electronics,South,652.1663896314419
2023-04-07,Store_3,Home & Furniture,East,664.9579547869556
2023-04-07,Store_2,Home & Furniture,North,736.7095262091384
2023-04-08,Store_3,Grocery,South,934.5139407931765
2023-04-08,Store_1,Clothing,North,1052.238113759294
2023-04-08,Store_3,Clothing,North,896.7008179543836
2023-04-09,Store_2,Electronics,South,920.3001436811072
2023-04-09,Store_2,Electronics,West,922.8238612061953
2023-04-10,Store_2,Clothing,East,648.6057128458028
2023-04-10,Store_3,Clothing,East,812.3653125478346
2023-04-10,Store_3,Grocery,West,582.3173803366084
2023-04-10,Store_3,Grocery,North,742.1307340118551
2023-04-11,Store_3,Clothing,West,581.3024457914668
2023-04-11,Store_3,Home & Furniture,East,630.8754209523745
2023-04-12,Store_3,Electronics,West,646.8491858968854
2023-04-12,Store_1,Home & Furniture,South,832.2431406208657
2023-04-13,Store_1,Electronics,East,847.7058339109469
2023-04-13,Store_1,Home & Furniture,North,709.9456806438119
2023-04-14,Store_3,Home & Furniture,South,588.2640750163991
2023-04-14,Store_2,Home & Furniture,North,530.0112731627227
2023-04-14,Store_1,Home & Furniture,South,539.2636074732524
2023-04-15,Store_1,Clothing,East,732.4398197080621
2023-04-15,Store_2,Clothing,North,915.1891584409349
2023-04-15,Store_2,Clothing,West,1004.4435482909207
2023-04-16,Store_1,Home & Furniture,East,682.6765416348628
2023-04-16,Store_1,Home & Furniture,West,1021.0079018000217
2023-04-16,Store_1,Home & Furniture,South,825.897581968764
2023-04-16,Store_3,Grocery,North,907.1049525597949
2023-04-17,Store_1,Electronics,West,731.9603897622775
2023-04-17,Store_2,Grocery,East,732.3900447018951
2023-04-18,Store_2,Clothing,East,648.9182263920466
2023-04-18,Store_3,Electronics,East,665.8690890335378
2023-04-19,Store_3,Clothing,East,806.4990361197854
2023-04-19,Store_2,Electronics,West,730.9533906679497
2023-04-19,Store_1,Electronics,East,662.8727230395725
2023-04-19,Store_2,Clothing,South,744.8680344700317
2023-04-20,Store_3,Electronics,East,805.2313151181544
2023-04-20,Store_2,Electronics,North,628.8578575041356
2023-04-20,Store_2,Clothing,South,692.7528746020951
2023-04-20,Store_2,Electronics,South,645.6228338742638
2023-04-21,Store_2,Grocery,West,854.7663993116396
2023-04-21,Store_1,Grocery,West,791.1116089256285
2023-04-21,Store_3,Clothing,South,739.1998234545143
2023-04-21,Store_3,Clothing,East,798.0001072191892
2023-04-22,Store_1,Clothing,South,772.0400830735271
2023-04-22,Store_1,Clothing,East,770.8396552392335
2023-04-22,Store_3,Electronics,West,920.9980110569417
2023-04-23,Store_3,Grocery,East,872.9055487980299
2023-04-23,Store_1,Electronics,North,718.3290061478546
2023-04-23,Store_1,Electronics,North,756.8718881653919
2023-04-24,Store_1,Grocery,North,654.9333724713158
2023-04-24,Store_2,Electronics,South,697.914964840807
2023-04-24,Store_2,Electronics,South,655.3098956348936
2023-04-24,Store_2,Electronics,East,668.7125366838548
2023-04-25,Store_2,Home & Furniture,East,709.1076164338396
2023-04-25,Store_3,Grocery,West,674.4664810106195
2023-04-25,Store_1,Home & Furniture,North,579.5794161362129
2023-04-26,Store_1,Electronics,North,742.1566516898332
2023-04-26,Store_2,Clothing,South,578.0150797063917
2023-04-27,Store_3,Clothing,North,762.2385055074004
2023-04-27,Store_2,Clothing,North,562.5153756933089
2023-04-28,Store_3,Grocery,South,603.632206596854
2023-04-28,Store_1,Electronics,North,640.2988430746375
2023-04-29,Store_1,Home & Furniture,East,809.2563348739109
2023-04-29,Store_3,Clothing,South,895.7407308323438
2023-04-29,Store_2,Home & Furniture,West,958.6559238573595
2023-04-30,Store_1,Clothing,East,977.4686924523983
2023-04-30,Store_1,Electronics,South,982.6391466378253
2023-05-01,Store_3,Clothing,North,649.6089588333433
2023-05-01,Store_3,Grocery,East,665.7528804847431
2023-05-02,Store_1,Electronics,West,752.5819482242152
2023-05-02,Store_3,Grocery,West,724.5882147987214
2023-05-02,Store_1,Grocery,North,643.5148741308113
2023-05-03,Store_1,Home & Furniture,West,632.955244337203
2023-05-03,Store_1,Home & Furniture,North,641.6004601264851
2023-05-03,Store_3,Grocery,South,733.4348340724821
2023-05-03,Store_3,Clothing,West,607.5924834165611
2023-05-04,Store_2,Clothing,North,652.8350593236438
2023-05-04,Store_3,Clothing,North,609.8724660704079
2023-05-04,Store_3,Electronics,North,633.4582637467049
2023-05-04,Store_2,Electronics,North,596.7809348667975
2023-05-05,Store_2,Clothing,South,557.3563397652423
2023-05-05,Store_3,Grocery,East,695.3034879119035
2023-05-05,Store_3,Grocery,East,770.4059862074125
2023-05-06,Store_2,Clothing,South,944.3190424863384
2023-05-06,Store_3,Electronics,West,876.2304819663026
2023-05-06,Store_3,Clothing,East,872.731063360848
2023-05-06,Store_3,Grocery,East,906.7352022229899
2023-05-07,Store_1,Home & Furniture,East,767.5377998354521
2023-05-07,Store_2,Home & Furniture,West,945.6903155606099
2023-05-08,Store_2,Electronics,East,613.5369179861272
2023-05-08,Store_2,Home & Furniture,South,605.2437769166246
2023-05-08,Store_3,Grocery,North,731.9078354252385
2023-05-08,Store_2,Home & Furniture,East,629.749805325375
2023-05-09,Store_3,Clothing,South,647.0883038184037
2023-05-09,Store_2,Electronics,South,738.4253840034031
2023-05-09,Store_3,Grocery,West,610.0215586992746
2023-05-10,Store_3,Home & Furniture,East,569.6007476023024
2023-05-10,Store_2,Clothing,East,717.6020683434512
2023-05-11,Store_2,Home & Furniture,East,657.6942172615267
2023-05-11,Store_3,Clothing,South,668.49061813999
2023-05-12,Store_3,Home & Furniture,South,658.633481838244
2023-05-12,Store_3,Home & Furniture,East,640.7582834542477
2023-05-13,Store_1,Grocery,East,901.7643634251377
2023-05-13,Store_1,Electronics,East,947.4438486863784
2023-05-14,Store_3,Home & Furniture,East,993.8590826708919
2023-05-14,Store_2,Clothing,West,830.959122561824
2023-05-14,Store_1,Clothing,East,1035.3134395817576
2023-05-14,Store_1,Home & Furniture,West,813.486688474733
2023-05-15,Store_2,Clothing,East,521.7103914343999
2023-05-15,Store_2,Clothing,East,717.73214271451
2023-05-15,Store_3,Clothing,South,615.1724693402039
2023-05-15,Store_3,Electronics,North,687.6562100187961
2023-05-16,Store_2,Home & Furniture,North,601.5700216338282
2023-05-16,Store_1,Electronics,South,751.7115970445639
2023-05-16,Store_1,Electronics,South,528.6626208257102
2023-05-17,Store_2,Clothing,North,535.851456707235
2023-05-17,Store_3,Grocery,South,587.4306878689122
2023-05-17,Store_1,Electronics,South,630.7771013852342
2023-05-18,Store_1,Electronics,North,514.3820215000521
2023-05-18,Store_2,Clothing,North,778.3259522682081
2023-05-19,Store_1,Home & Furniture,South,556.5223936534234
2023-05-19,Store_3,Grocery,West,782.3356022919643
2023-05-19,Store_2,Electronics,East,474.6756527443122
2023-05-20,Store_1,Electronics,West,838.7832342752945
2023-05-20,Store_2,Electronics,South,740.8149216079881
2023-05-21,Store_3,Home & Furniture,South,1095.747627392725
2023-05-21,Store_3,Electronics,South,870.1378026885221
2023-05-22,Store_2,Electronics,South,682.776997460164
2023-05-22,Store_1,Home & Furniture,West,554.5080277518759
2023-05-22,Store_1,Grocery,East,689.8090284489153
2023-05-22,Store_2,Electronics,East,742.7195592723981
2023-05-23,Store_2,Home & Furniture,South,507.8219923557984
2023-05-23,Store_2,Grocery,North,617.2335322647231
